label,content
pos,"外形外观：外观很好看，外科边框是塑料的，很轻。
拍照效果：拍照中规中矩一般般。
运行速度：很流畅。
其他特色：系统用的很舒服。
屏幕音效：屏幕观感细腻，lcd屏幕没有频闪，对眼睛很友好。"
pos,"这一款手机特别的888的处理器再加上独显芯片Pro
跑分大概是 83万左右拍照也特别的清楚摄像头特别
大颜色也特别的好看大概我充电测试了一下 32分钟
左右充满再加上线性马达游戏体验感直接拉满它搭载
着最新的散执材质元神都不怎么烫它可以游戏插针不
愧是游戏手机"
pos,"外形外观：非常漂亮。。。。
屏幕音效：非常棒。。。
拍照效果：五星
运行速度：流水一样
待机时间：正常"
pos,"外形外观：颜色很好看，五彩缤纷，看着很舒服
屏幕音效：屏幕用着很舒服
拍照效果：拍照效果很不错，毕竟vivo手机！
运行速度：不卡顿"
pos,手机很好，试了两把游戏很流畅，散热也很快，而且蓝色也很好看，新机到货直接把文件传过去，也很流畅，也试了相机，拍照效果很好，总体不错！
pos,"手机收到，外观不错，拍照也可以，玩游戏画质很好，。
待机时间：可以用两天，玩游戏那种，充电不玩手机充很快的。"
pos,非常好，用起来很方便，顺手，一点也不卡顿，颜色也很漂亮，质量很好。像素高，速度快，没有让我失望
pos,"外形外观：外形深蓝色很炫酷，特别好看，边角圆润，外形很出众
运行速度：速度很快，各种APP无压力，操作很流畅

待机时间：待机很久，可以一整天无压力"
pos,"拍照效果：拍照效果超级清新，
运行速度：运行速度超级快
待机时间：我用能用两天
外形外观：外观超级时尚
新年购新机，商家还送了耳机和
背包"
pos,买了经典的白色，看到实物后还是眼前一亮，大小刚刚好单手也可以操作而且握感很好。随意点开软件不卡顿很流畅，反应速度也很快，目前给我的感觉还是不错的，对得起这个价格!
pos,"外形外观：外形美观，手感细腻，大小便于携带
拍照效果：图像非常清晰，图片非常美"
pos,手机挺好看的，用起来很顺畅，拍照还可以，充电很快，半小时左右就充满了。期待它可以流畅的用3，4年
pos,手机很好用，用了两天，总体还不错。也很流畅，赠品也多55w闪充也快，电池挺耐用的，值得购买
pos,用了几天，没有发出任何问题，5g信号非常好，手机外观也是自己喜欢的，非常流程，一点也不卡，也不用担心充电问题，因为充电特快。也是自己喜欢的大屏幕哦！
pos,屏幕事真的护眼，特别好，买过之前的neo5那个OLED太辣眼睛了，相比这个LCD的se就好很多，而且这个还是线性马达手感反馈也很棒，各方面都挺好，手机下巴也挺窄的
pos,手机手感非常好，做工精致。大小合适，给家里妈妈买来用的。配置足够父母用。拍照效果好不失真，手机屏显效果好。
pos,"外形外观：外观颜色非常的好看.手感也特别的好.
屏幕音效：音效很清晰.打游戏特别震撼的效果.
拍照效果：拍照效果很完美."
pos,手机很好用，运行流畅，电池够用，屏幕lcd，一点都不伤眼睛，外观也好看，很好，还送了背夹，打游戏标配
pos,"买来送给弟弟的，非常不错。值得推荐，
外形外观：外观设计时尚
屏幕音效：音响效果不错
拍照效果：日常使用没问题
运行速度：平时使用完胜之前的小米"
pos,"外形外观：时尚大方非常好
拍照效果：清晰效果很棒好"
pos,手机很好用，昨天收到货的。试了两把游戏非常流畅，手机散热也非常不错。蓝色很好看，百看不厌。到货以后直接下载了一个文件传输把之前手机上的所有文件都传输到这个手机上了，用起来非常方便。
pos,物流很快，手机已经收到了，很是惊喜。手机质感很是不错，骁龙870的处理器运行起来相当流畅，不卡顿，双芯配置，玩游戏更爽，拍照效果也是相当的棒，够清晰，电池挺耐用的，而且充电速度相当的给力，性价比超高的手机！！！
pos,"外形外观：非常漂亮 质感很好
屏幕音效：挺不错的完美
拍照效果：美美哒 值得推荐购买
运行速度：不卡很顺畅 物流也非常方便快捷"
pos,手机打开很喜欢，蓝色很正，外观时尚，大气，上档次。开机后，特别流畅，运行速度很快！拿来游戏一点也不卡，游戏体验感很棒！画面和分辨率都很清晰，看起来很舒服！
pos,iqoo的手机性价比还是很不错的，而且外形也很漂亮，拍照效果也不错，运行速度流畅玩游戏也不卡，作为国产机，现在华为没落了，就靠iqoo撑起一片天了加油！！！！
pos,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，系统流畅声音清晰
pos,"外形外观：简洁大方
屏幕音效：游戏效果一流，给力
拍照效果：一流
运行速度：非常流畅，吃鸡给力"
pos,很棒的宝贝手机，发货超级快，下单立马发货，很快就收到了，非常棒。屏幕清晰艳丽，操作流畅顺滑，手感圆润光滑，指纹识别灵敏。照相色彩艳丽，系统运行流畅，内存够大，值得推荐，下次再来。
pos,其他特色：好多内置小功能比老款都有升级，挺满意的拍照效果：特别好呀，可以直接剪***了。拍照模式很多，好棒电池续航：充一次用了一天，感觉真好通信音质：通话声音挺大，很快，再也不会门口扫二维码转圈了显示效果：挺好的
pos,"外形外观：很喜欢渐变。
屏幕音效：双扬声器还不错，特别喜欢LCD屏。
拍照效果：还行吧。
运行速度：很快，毕竟骁龙870。
待机时间：很不错。
其他特色：充电很快，很不错。"
pos,手机特别好用 运行内存都足够用，颜色也好看 怕照清楚， 很不错的一次购物特别喜欢
pos,"运行速度：比较耐看，白色很正
待机时间：可以的，充电我任务已经够用了
其他特色：系统这个我要给个好评，毕竟是新系统，动画过度，打开APP的速度，配上骁龙870，真的丝滑，功耗也可以"
pos,"外形外观：好看
屏幕音效：挺好的
拍照效果：还不错
运行速度：很好
待机时间：一般"
pos,"外形外观：外观漂亮
屏幕音效：屏幕高清，音效很好
拍照效果：高清
运行速度：打游戏速度无敌
待机时间：超长待机48小时以上"
pos,手机效果特别好 感觉不错 大电池容量 充电快 运行非常顺畅 颜色好看 大气
pos,已经在用了，很好用很方便，外观漂亮。内存够大，网速快，连网快，地下车库也有网络，可以收到。
pos,"外形外观：美观大方
屏幕音效：音效很好
拍照效果：清晰度高
运行速度：快"
pos,用了几天手机蛮好的，游戏很流畅，电量也够用，日常使用挺合适的~关键价格真不贵
pos,"手机很好用 孩子很喜欢 
温度不会很高 夏天应该不会再过热卡机了吧
白色后盖真的好看 不过还没找到合适的手机壳"
pos,"外形外观：VIVO 这个手机外观很好看，摸起来很顺滑，
拍照效果：拍照很清晰，像素很高，非常满意
运行速度：运行速度也很流畅"
pos,宝贝收到很不错，手感也很好，玩游戏也不卡机，很不错，整体效果来说价格实惠，可以入手
pos,买了iqoo系列的手机，没在买其他的。很喜欢这个机型，评论也可以。外观设计贴合我意，运行也流畅，总体感觉好用。
pos,一直是iQOO的老粉丝了，看了发布会，就果断入手了（小声**其实也对比了很久，）收到使用了一下，触屏速度敏捷，没有卡顿现象，玩王者画质与帧数也很稳定，处理器还是比较牛！没有出现发热现象，这个价格值也是比较亲们的了，本人亲测可以放心入！
pos,"外形外观：外观很漂亮没指纹
屏幕音效：非常不错
拍照效果：日常够用
运行速度：巨快"
pos,vivo手机以前做工就不错，如今系统也赶上来了！操作丝滑，细节精致，上手体验非常惊艳！刚好工作手机是荣耀50se（两者价格差不多而且都是LCD屏），iqooneo5se简直全面碾压荣耀50e！870处理器WIFI6陀螺仪双扬声器（荣耀没有），neo5se拍照音质屏幕素质都比荣耀要好，就连5G信号都比荣耀稳定！真搞不懂是vivo进步太快还是对手退步了&hellip;iqoo手机口碑高不是没道理的！做工系统配置性价比没啥短板！
pos,手机用了几天来评价 确实好用 我特喜欢打游戏 这个手机大屏幕 也不卡顿运行流程 特别适合自己 颜色也好看呢！
pos,好多内置小功能比老款升级好多，拍照模式很多功能，充电特快，我一般一天一次充电，系统不卡顿，特喜欢。推荐哟
pos,手机很好，电量够用，之前那手机半天电就没了，这个可以用一天，屏幕看了好久才看到这lcd屏幕的，不错，不伤眼
pos,"外形外观：时尚轻薄，运行完美流畅
屏幕音效：音效自然真实，还原音乐本身
拍照效果：拍照清晰自然

完美！完美！"
pos,还有这款手机不只是个性能机打游戏用的，日常用很不错，拍照5000万，像素还算可以，手机很大气，做工很好，性价比高，手机用了4天左右吧，目前没有卡顿，系统流畅，功能很多，屏幕144hz看着挺舒服的，第一次用iQOO手机，这让我很满意，
pos,手机使用了几天，感觉很流畅，打游戏帧数很稳定，散热也是第一梯队的水平，总体满意
pos,手机很不错，性能很强劲，玩游戏一点不卡也不热，充满电能玩好久，手机也很好看，战斗机啊就是
pos,刚买的手机~用了几天~感觉蛮好的，价格也实惠，操作起来很流畅，拍照效果不错的，充电也很快~下次还是可以入手iqoo的手机
pos,很好用，各方面配置都挺好的，没什么短板，外观也好看手感好，性价比高，玩游戏不掉帧，系统也挺好玩
pos,很好用，系统比较流畅，目前没有发现卡顿的情况，想要LCD屏太难了，这款用着还可以
pos,外观漂亮，手感好，反应灵敏，非常流畅，一点也不卡，不发热，闪充，电池耐用，还护眼。
pos,非常喜欢的手机，性能强大，重量轻，手感相当不错!送的耳机也不错!
pos,"外形外观：十分漂亮，特别是白色
拍照效果：调教的还行
运行速度：870也是很快的
待机时间：长达好几天
其他特色：还送耳机和散热器"
pos,外形外观：外观样子很不错，喜欢。870用着也不像888功耗那么高 很满意的一次购物。
pos,"外形外观：好看
屏幕音效：清晰
拍照效果：清楚
运行速度：很快
待机时间：一般
其他特色：过得去"
pos,iqooneo5se手机非常好，使用体验流畅，打游戏很合适，温度控制正常。充电快，快递运输及时。
pos,手机外边时尚，屏幕清晰，用起来流畅不卡顿，充电很快，还送了赠品，很不错，值得入手
pos,外观非常精致，颜色也跟图片相差无几，屏幕显示非常细腻，玩儿王者荣耀和和平精英非常顺畅，拍照效果 电池续航明显 速度方面也非常出色 性价比很高
pos,这款智能手机在这个价钱里面，本人觉得性价比比较高，功能齐全，不管是打游戏，还是日常工作，都值得拥有，本人买了两个。个人觉得性价比很高。
pos,"是正品，而且价格不贵，用着也很大气，一直在用，很好??画面非常清晰，这个价格买到非常划算
拍照效果：人像清晰，夜景模式很好"
pos,买了这么多手机，这一款最喜欢，很人性化的手机，颜值高，拍照功能强大，续航能力也是一级棒，真不错，客服也挺好，能够解释的清楚怎么使用，给爸妈买的真好
pos,好看的手机 真的喜欢 不管是外国 还是运行 拍照 都是流畅 拍出来的照片好看 真实 特推荐
pos,好用，颜值很高很流畅，好好，真好用，谢谢店家的号手机。真的绝了
pos,"手机物流很快！拍照片也很清楚爱了爱了。
外形外观：外观摸起来很舒服
拍照效果：拍照挺清楚的
运行速度：流畅！
待机时间：耐用"
pos,实力强劲，性能均衡 手感也很不错 打游戏完全没有压力 颜值也是一流的
pos,"外形外观：外观非常好看
屏幕音效：屏幕流畅
拍照效果：拍照效果非常好
运行速度：流畅完美"
pos,手感很不错，很喜欢iqoo的机子，这是买的第三部了，整机的颜值非常不错，运行速度杠杠的
pos,外观设计时尚，超级好用，系统流畅，屏幕清晰，运行速度快玩游戏不卡，性价比无敌
pos,待机时间长，拍照清晰 运行不发热 充电非常快 外观漂亮大气 色彩饱和度不错 系统流畅
pos,拍照效果非常好 运行速度流程 屏幕分辨率非常好 色彩好看 手感超级舒服 反正就是喜欢喜欢
pos,物流快，手机顺利拿到。特意选了蓝色，高端大气，拿在手里很舒服。系统流畅，拍照清晰，满足各种日常需求没问题！
pos,很漂亮的手机，用起来也很流畅，玩游戏杠杠的，屏幕是看着真舒服，介绍朋友一起买开黑搞起
pos,手机到货很好，颜值高，音质好，晚上拍照也很清晰，续航也下错，蛮好
pos,"外形外观：这也太好看了吧，漂亮的很
拍照效果：拍照又清晰，还贴了保护膜
运行速度：开的软件很多又不卡 运行速度杠杠的"
pos,说实话，这款手机性价比还是挺高的，我买来之后看着它外观挺好看的，拍拍环境的话也确实挺好看，尤其我拍的这两个小兔子确实挺不错的。像素很高，运行速度很快。
pos,"外形外观：非常漂亮
拍照效果：清
手机很好的，还送很多赠品，买咯不会吃亏，目前用着很好，很稳定"
pos,手机已经用了几天了，感觉很不错哦，内存容量超可，下载软件也不用犹豫啦哈哈哈哈哈屏幕清晰度也不错，拍照很清晰，音质也很好，手机颜色也很好看。
pos,像素还算可以，手机很大气，做工很好，性价比高，手机用了4天左右吧，目前没有卡顿，系统流畅，功能很多，屏幕144hz看着挺舒服的，
pos,外观好看，屏幕大，音效好，拍照效果很好，运行速度非常快，推荐大家购买
pos,乘着过年活动，买了高性价比的neo5，屏幕够大，电池够用，常规应用运行起来一点不卡，实在是公鸡中的战斗机
pos,大屏幕高刷，操作起来不卡顿，充电特快，外观设计大气，拍照效果好看。
pos,已经用了iqoo很久了，这次新购买了一台，后壳颜值直接爱了，有一种磨砂感，很喜欢iqoo的新界面，简洁时尚，最让人感动的是iqoo的宠粉活动，送的礼物令人开心
pos,"质量特别好
外形外观：外观漂亮
运行速度：运行速度快
屏幕音效：音效高级
拍照效果：画面清晰"
pos,手机性能：性能不错 运行速度：挺快 屏幕效果：挺好 轻薄程度：挺好 。性价比也很高！！！
pos,"外形外观：非常帅，颜色好看
屏幕音效：很好，很清晰
拍照效果：非常清楚
运行速度：快的很"
pos,手机性价比挺高的，颜色很漂亮，手感也好，运行流畅不卡顿，拍照效果很不错，这个价格挺值的
pos,iqoo老粉了，纠结了好长时间要买哪个颜色。最终买了矿影蓝，没有踩坑。性价比高的多，拍照不失真，手机屏显高。
pos,拍照功能很强大，显色很棒，用起来非常流畅，目前来看相当完美！赠送的耳机颜值也高，不错！
pos,很好用啊，外观大气，系统流畅，拍照清晰效果好，手机用着很好，价格划算，能接受！！！
pos,手机收到了，颜值很高，性价比可以，手感也很不错，系统运行流畅，运行游戏很轻松，总体上很满意
pos,京东快递速度就是快，当天就拿到了，手机很好用，不卡，电量持久，lcd屏幕护眼，不伤眼
pos,很棒的购物体验，一如既往地好，一直跟信任京东，家电类手机数码等都在京东买的，像素高，外形美观，内存也足够！
pos,"外形外观：摸着舒服，蓝色的
屏幕音效：立体美丽
拍照效果：像素不错，很棒
运行速度：特别快"
pos,手机很漂亮。屏幕也很大。第一次用iqoo。很流畅。赠品也挺多。非常满意，手机拿着手感也不错。
pos,手机很好用，外观漂亮，大气，上档次。游戏速度很快，非常流畅，玩起来很爽。值得购买。大品牌，值得信赖。京东物流，速度一流，购物体验好。
pos,手机特别好，运行速度很快 玩游戏不卡，拍照清楚，很好用，满意的一次购物，很喜欢棒棒哒
pos,双视野摄像，买的256装上日常用的软件，充电很快，typc的充电接口还有一个35mm的耳机孔，听歌充电不耽误。发货快，春节也能收到
pos,手机性价比很高，运行流畅速度快，色彩艳丽，很喜欢。不重，手感好。
pos,手机收到了，非常棒，运行流畅，画质清晰，体验感非常强，这回的选择绝对正确。点赞。
pos,手机还是不错的，使用非常流畅，没有什么问题，拍照清晰，耗电有一点点快，但是充电非常非常快哦。还是比较推荐哈。
pos,不错不错，听朋友推荐，头一次下国产，感觉非常棒，性能非常好，外观也非常好看，支持国产，继续加油，vivo加油，超越某果
pos,很好的手机，挺不错的，用着很舒服。很快很流畅，舒服，外观设计的也挺好的，第二次购买了。很好。
pos,非常棒的手机，功耗控制得可以，可以玩一整天，手机质感手感都很好，玩起来很舒服。手机颜色很好，很温润，非常喜欢
pos,首先得夸一下京东的物流，凌晨下单，快递小哥下午就快马加鞭送到了！包装完好！还有就是充电超快，三四十分钟就能充满！冲骁龙870的处理器来的，像素虽然比不上vivo的，但效果也不错。
pos,京东物流还是很给力的，我当天下单，当天就送到了，而且包装完好，使用感也很不错，因为led不累眼睛，拿来当工作手机还是很不错的，而且系统也流畅，好评
pos,老公想换手机，一直纠结不知道买哪个，正好看到这个机器，也不知道咋样预售就下单了，很快都到货了，手感不错，白色很好看，老公喜欢，还送了耳机
pos,买给老人家用的啊。这个杯子已经够用了，有时候机。这种商家气生气，可以自己用。用的非常流畅，舒服系统。
pos,屏幕显示效果好，拍照效果好，系统流畅，价格能接受，运行速度很快，性能强大，要用，值得推荐。值得购买。
pos,高通骁龙870真心不错，功耗低，游戏运行很快，日常使用够用了，拍照也不错！还有144Hz刷新率，爽歪歪的
pos,发货快，外观好看系统流畅，玩游戏很丝滑，像素也很好拍照清晰，非常合适性价比高好用
pos,颜值高，打游戏很流畅，不发热，66w快充充电快，这个颜色太好看了，十分满意了，很具性价比的产品！
pos,手机特别好用 是正品  物流速度特别快 满意的一次购物，拍照也好看好看，玩游戏不卡 很好用
pos,拍照清晰，运行不发热，极速充电，手机很好用，手感不错满意，给你好评，我第二次在网上买手机了，感谢店家送的礼品，非常喜欢，
pos,京东下单果然到货很快，买的白色款，256内存够用了，白色很漂亮，图标也非常漂亮，用用看看效果吧！
pos,手机性能很好，运行速度快，拍照效果不错！！顏色也好看！很喜歡的！
pos,"手机超出预期，质量很好，做工精细，满意
外形外观：潮流时尚，摄像头很清晰，清晰度很好"
pos,很好用，电池容量挺大的，发货很快，包装的很好，系统流畅也很稳定，比实体店优惠很多，满意
pos,快递很快，赠品很好。手机速度很快，用起来一点不卡顿，屏幕看着很舒服，系统流畅，刚开机就下了游戏，玩着真舒服
pos,手机号很不错的，真的可以换成好用而且待机时间长，看人用着很舒服，设计的外观很有科技感，真的可以
pos,买来几天了，用起来还是很舒服的，平常打打游戏，看看电视很适合，充电很快，性价比不错
pos,手机真的不错，一分钱一分货，基本上所以大型手游都可以畅玩，虽然避免不了发热。续航和充电都非常好，特喜欢?。
pos,宝贝真不错，做的真细心，值得拥有，快递很快，拍照清晰，运行速度很快，支持iQOO手机
pos,"很不错。很满意。很
外形外观：开心。
屏幕音效：德昌不错。
拍照效果：很好的。？？？"
pos,很漂亮的手机，运行流畅，玩王者没有延迟，赢了好几把，感觉技术都提升了
pos,年前买了手机，没想到这么快也送到了，手机质感很不错的，我很喜欢。新手机我也试了一下拍照的功能，还不错。
pos,手机收到了，试了两把游戏，散热也很快，而且白色很漂亮！还试了拍照，拍照效果也很好！
pos,"期待一个lcd旗舰很长时间了，之前一直指望红米能出一款lcd旗舰，奈何最后却没有。这款iqooneo5se很不错，看网友评论比活力版屏幕好，实际观感也是，屏幕看的眼睛不疼。很不错，至于这个系统，还再体验中。
看别人买的送了个背包，不知道我为啥没送，有懂的老铁给点拨一下"
pos,手机颜值很高，上手很舒服，运行流畅，拍照效果好，玩游戏也不卡，确实很好，
pos,电池续航能力不错，画质很好，高刷是真的好用，拍照很喜欢，像素很高
pos,手机白色很漂亮，图标也很炫酷，目前用起来很满意，价位合适，性价比高，运行起来很流畅
pos,性比价超好，性能不错，运行速度快，空间很大，手感很好，很喜欢。
pos,质感很棒的，颜色很舒服，手感很不错，屏幕看着也感觉好，好评多多。
pos,机器手感好，使用流畅，性价比高，声音响，画质好，颜值高，超级赞
pos,手机外观精美，使用体验非常好，打游戏开高画质，帧率也很流畅，屏幕护眼，还有侧面指纹解锁。物流很给力
pos,手机很漂亮，很喜欢！手感轻薄，运行流畅，拍照清晰，满意！！
pos,手机不错，替换下来以前的华为手机，性能挺好的，平时日常使用足够了！手机很漂亮，屏幕也很大，很清晰，性价比很高！
pos,手机真好用啊，用起来很舒服，好看好用，并且也不贵，挺好的啊真的不错，适合所有群体使用
pos,快递很快，入手感觉很不错，性能可以，很流畅，拍照试了试，也很清晰，总之，感觉很好
pos,很漂亮的手机，握持很舒服，运行流畅，拍照清晰漂亮，非常完美，是我心中的那台机
pos,首先京东快递的速度让人很满意的 ，28号下单时候预计是30号到，没想到29号早上就收到了。机身手感很棒的，充电不到一小时就满，像素很可以，其他的用几天再评价
pos,手机很快，也很轻。后盖是磨砂的。散热比3个8好多了，打游戏还是很爽的。
pos,手机很好用，速度快，性价比高，系统流畅，画面色彩好，很喜欢。
pos,太喜欢了，活动入手的，送了一堆赠品，性能给力，打游戏超级流畅，爱了爱了，完美
pos,"vivo iQOO Neo5 SE这款手机今天收到货了，很快就开机使用了起来，整体感觉，十分不错。

这是用过的第二款IQOO的手机，第一款之前用的效果也非常好，很喜欢。这一款算是经典畅销款，质感触感都很棒！

首先是颜色，选了岩晶白的这款，很适合女生使用，外形特别好看，也是图片主打色。

然后是手机屏幕，6.67英寸大小，144Hz，用起来，十分流畅，视觉很舒适，很满意。

第一次用侧边指纹解锁，感觉很新鲜，也很方便，数字密码和指纹可以很便捷地切换，真的很不错！

这款手机重量比较轻便，和苹果相比，真的可以说是轻盈了。

手机保留了原始的3.5耳机孔，很良心，很方便，自己有很多圆孔耳机，可以好好发挥作用了。

很多人都特别关心的充电问题，今天试了一下，不到一小时电就充满了。

刚开始打开手机盒拿出手机时，看到里面的巨无霸充电头，当时就觉得，真是惊喜！这么大的充电头，这么有分量的数码工具，以后出门都不用愁了，真好用。

用了大概大半天的时间，手机基本功能都正常，还送了手机壳，很贴心，很开心！

最后，真心希望，IQOO系列，可以越做越好啊！"
pos,手机手感好，拿在手里质感不错。手机性价比高，屏幕分辨率高，色彩度高，拍照不失真。
pos,第一次用这个牌子手机 vivo也开始走性价比 一直都用小米手机 这个操作系统第一次用 2000价位性价比还可以 还送了散热器和耳机 快递也很快 体验不错满意。
pos,"外形外观：高考
屏幕音效：棒极了
拍照效果：好
运行速度：快"
pos,"非常喜欢
外形外观：背面磨砂手感
运行速度：很流畅，打游戏完全不卡"
pos,用了一段时间，感觉很不错，很满意。用了一段时间才来评价，确实不错，很好用，用起来很方便
pos,手机是真好用，价格实惠，妈妈喜欢，以后要常买，大爱，越来越喜欢了
pos,新款手机非常的赞，运转流畅！会推荐给身边朋友的！这款手机的性价比非常高！很喜欢！
pos,超漂亮超欢喜，东西好用速度快使用简单，清晰效果好网络快，棒的很喜欢得很
pos,"真的很喜欢，完全超出期望值，发货速度非常快，包装非
常仔细，严实，运送速度很快，到手后迫不及待的打开，
美观时尚大气，还有玩游戏也很流畅，拍照非常清晰，
客服超级有耐心，服务细致贴心，大品牌就是不一样。"
pos,手机用了一段时间了，整体很满意。买给我的父亲用的，买之前带着父母去了实体门店看了好多家，配置够的但是外观不行，外观好看配置又低，然后平衡了之后定了这一款。明年再给母亲换一款。
pos,收到以后非常喜欢，非常好的宝贝。LCD屏幕对比手上的苹果XR要好很多，很亮，色彩也不错。非常喜欢，强烈推荐
pos,运行速度非常流畅，照相也很清晰。手感很好，充电速度快。
pos,"外形外观：白色的太好看了，后备磨砂质感，不留指纹
屏幕音效：LCDyyds，护眼，细腻，很喜欢144刷新率
拍照效果：很清晰
运行速度：很快。usf3.1+LPDDR5保证运行速度，流畅起飞
待机时间：4500电池很够用！完美的购物体验！！！"
pos,拍照效果画质很不错 防抖  快充很给力一个小时不到就充满了电池续航也很给力  一天不用充电
pos,iqoo忠实粉丝，用的护眼好的屏，很适合年纪大一点的人。但游戏性能不减，很好用。老板贴心地送了礼品。还会推荐给朋友买的。
pos,手机速度非常快，新系统用着比较舒服，电池容量大，外观设计非常主流。
pos,手机很好用着舒服，屏幕效果好，屏幕有光泽，待机时间长，是不错的校园，选择，国产手机的骄傲
pos,用了一段时间，性价比很高，外观非常漂亮，运行速度非常流畅，屏幕也很清晰。
pos,"好用，屏幕舒服，870还在当打之年，新系统很美丽。
希望iqoo以后会出更好的lcd屏幕旗舰电话！
还会支持。"
pos,手机很好用，手感也很好，挺轻薄的！！！体验特别好，系统好用，屏幕也不错。
pos,手机很好用，试了两把游戏很流畅，拍照也很清晰。还另外送了耳机 非常不错
pos,手机非常好用，送了个风冷背夹，非常不错，音质非常不错，手机运行流畅，性价比非常高，2千多能买到高通骁龙870的cpu，相当可以了噢
pos,红米9a小米的性价比之王，信号稳定，通话声音大，打游戏很流畅，能听收音机，字体特别大，显示的很清楚，充电速度快，续航给力，家里人用得很流畅！
pos,超清防窥膜体验效果非常不错，触碰反应非常灵敏，各方面相当满意，还是很值的，很好的产品，物流也相当给力！完全贴合没毛病，挺合适，下次有需要再来。
pos,一直都是米粉。经常网购，总有大量的包裹收，有很多的评语要写！ 但是，总是写评语花掉了我大量的时间和精力！ 所以在一段时间里，我总是不去评价或者随便写写！ 但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。 于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！ 宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。红米手机不错，已经收到用了几天了，运行很流畅，显示也可以，看视频这些很清晰，一般使用没问题。系统和华为的基本一样，人脸识别快捷使用这些功能都有。如果不是对打游戏这些有特别要求，这款完全够了，觉得之前买的其他品牌同价位也没比这个好多少。这次是给老年人换机用，下次我自己也完全可以买个来用，真的够了，电池还特别经用。还有这款颜色，很漂亮。总体满意
pos,整个素质非常不错，在599这个档次来说几乎无敌。之前买了一批，噪点是系统12卡顿严重，被逼全部刷回11系统，新的已经更新12.5系统，目前测试很流畅，基本和11不相上下，系统支持双电信双卡双待，电池大，待机性能强。我是测试不用存储那么大，自己用建议买4+128或者6+128款。除了红外和指纹，这机器该有的都有了，性价比也可以。老人机或者测试机来说基本无敌存在，期待10A更牛批
pos,真没想到，春节期间还能这么快就送到，快递小哥辛苦啦！手机包装完好，正品无误，操作顺畅，没多久就换机成功，又过了两小时，老人已基本适应，旧手机被甩到了一边。总结一下，红米9A的整体表现完全对得起这个价位，做工精细，功能齐全，非常适合老年人使用！
pos,"不知道后面怎么样，但是对于一个高中生来说，这个手机非常好
外形外观：挺大气
屏幕音效：很标准
拍照效果：清晰
运行速度：快
待机时间：长
其他特色：字体好看"
