label,content
pos,多次购买了Redmi9A4GB+64GB晴空蓝这部手机了，这款手机待机时间非常长，拍照效果OK，屏幕大，声音响亮，运行速度也不错，下次还会购买。
pos,外形外观：设计一如既往的漂亮，煎蛋器流畅音质很好，清晰度高，拍照清洗，很流畅，不卡顿，京东商城发货速度很快，手机价格实惠，性价比高，不管是打游戏还是电话视频网速都不卡顿，处理器处理能力大富顿提升，
pos,"外形外观：蓝色很好看，而且保值
屏幕音效：看电视，足够了，没有杂音
拍照效果：红米像素一直都可以，而且还有优化，很好
运行速度：很迅速，毕竟新手机，还是不错的"
pos,"手机性能：续航很好 拍照清晰 运行畅快
开机速度快，界面优秀拉风附有科技感，比起传统安卓鹤
立鸡群;自带常用软件齐全，功能实用无微不至（能管理开
机自启，自带流量监控显示，短信黑名单，播放器显示歌
词）；
前置摄像头比预想给力，整体颜色满意，发热不明显；屏幕显示细腻旦在阳光下清晰，外屏防划，推荐购买给老人用"
pos,手机第二天就收到了，京东物流就是给力。包装很好没啥问题，就是不能套餐购买还得另买手机壳和钢化膜。给老妈买的，音量大，字大，运行速度挺快的。老妈拿上后挺高兴的，好评！！
pos,京东搞活动的时候购入的618价格非常的划算，原来价格就比较逆天了，这个给老人用正好是老人的一个备用机。虽然容量不是很大，但是作为备用机来说，正常使用，安装一点基本软件，用起来没什么问题了也不卡，拍照也挺不错的，我用这手机随手拍了一下菜肴，感觉也挺好的。
pos,买给老人用的，字体可以调大，内存也很大。这个价位能拥有这般配置很优秀了，大屏幕，八核处理器，4g运行内存，64g内存，简直太实惠了，京东物流一如既往的快，总体不错的哟。买给老人用的，字体可以调大，内存也很大。这个价位能拥有这般配置很优秀了，大屏幕，八核处理器，4g运行内存，64g内存，简直太实惠了，京东物流一如既往的快，总体不错的哟。
pos,"很好的机器，老人人用很合适，很好，电池耐用，使用方便，屏幕清晰
外形外观：美观
屏幕音效：分辨率高
拍照效果：效果很好
运行速度：快"
pos,"4GB+64GB晴空蓝
小米红米手机Redmi9A形精致美观大方，大屏幕大音量大字体，像素好拍照非常清晰，音乐播放音质好，运行速度快看新闻视频反应快，电池容量大待机时间长，打电话播放音乐视频可放心使用，小米是一款不错的手机。京东快递速快，服务到位。"
pos,"外形外观：总体来说，外观很不错，也是很好看的，6.53英寸的水滴全面屏，大屏大字体，手机的手感很好。
屏幕音效：外放大音量，搭配3.5毫米的耳机孔，通话时还可放大音量。
运行速度：相较于同等价位的机子来说，红米9A搭配MIUI12版本，Helio G25处理器，日常的聊天，刷视频也还不错，特意下载王者荣耀试玩，体验还不错，基本不太卡。
待机时间：电量很足，拥有5000mAh大容量，非常是个老年人使用，充满电也非常快。
拍照效果：机子本身分辨率1600&times;720P，八核处理器，前置镜头500万像素，后置镜头1300万，正常的光照下拍照还可，还可以使用专业模式下拍照。不过在光线不充足的情况下，效果还是不太好。
其他特色：看中性价比，并且是老年人试用，还是非常合适的，价格亲民，还有极简模式。"
pos,"#最炫酷的手机最靓的仔?
想要一部手机来做备用，不希望价格太高，只要实用就好，在商城里转了很久，觉得这款手机比较实惠，显示屏很大，样子十分酷炫，可供选择的颜色各有千秋，通过对比，我觉得湖光绿更符合我的审美和品味，给人一种非常时尚的感觉，最终选择了这个型号。
说一下个人感觉：
外形外观：酷炫十足
屏幕音效：声音够大够清晰，立体感强
拍照效果：清晰，同价位手机?中算是性价比不错的
运行速度：能够流畅运行
待机时间：使用一整天问题不大
其他特色：屏幕大，屏幕很大，屏幕非常大
重要的事情说三遍！
总体比较满意，特别是屏幕的大小！"
pos,"外形外观：好靓，好漂亮的手机
屏幕音效：声音够大
拍照效果：好清晰
运行速度：有点卡顿
待机时间：超级耐用，一个星期充一次电
其他特色：超级耐用，红米永远的神，性价比最高没有之一，真棒的手机"
pos,"外形外观：黑色外壳，看起来很有档次。
屏幕音效：简洁明了，声音清脆。
拍照效果：还不错。
运行速度：买给老人用的，就只下载几个基础功能app，内存够用。
其他特色：比想象中的要好，外观大气，整体都不错。"
pos,手机超级大，用的超级舒服。而且拍照效果特别好，特别清晰。运行速度超级快，而且反应也挺快的。充电非常快，电量耐用。而且音质比较好.手机正品，屏幕大，给老年人用很好，这配置这价格还要啥自行车。小米忠粉。小米加油！不错，屏幕够大，好用。电池容量也大，续航时间长。都记不清多久没用安卓手机了，首选小米.其他特色：我觉得是非常不错的 相对于实体店的话 拍照效果：可以 是清晰的哦 电池续航：完全不用担心 我买了送爸爸的 很不错哦 通信音质：声音很大 字体大小也可以调节 运行速度：nice nice！ 显示效果：如果还在犹豫的小伙伴 可以入手了哦.
pos,"还不错哦！
外形外观：高端大气上档次的外观，波澜壮阔的大蓝色，非常高
屏幕音效：非常棒
拍照效果：拍摄效果完美
运行速度：嗖嗖的
待机时间：啥是待机时间
其他特色：暂时没发现呢"
pos,"一直都在京东自营购物，一直喜欢红米手机，物美价廉，我做备用机使用。应该比原来的备用机好用
外形外观：评论
屏幕音效：很好
拍照效果：还行
运行速度：平时够用不玩儿游戏
待机时间：待使用"
pos,给爸爸买的，爸爸年纪大了，特意选了一个屏幕大一点，可以调节字体的，身边有很多选择红米的，买来以后爸爸看着很方便，而且使用起来很流畅，尤其是这个手机的音效，特别好，物超所值！
pos,"发货很快，质量很好，声音大，声音很清楚，拍照片很好，网速很快，下载安装也是很快，太喜欢了，价格划算，
外形外观：很好
屏幕音效：很好
拍照效果：很好
运行速度：太快
待机时间：很长
其他特色：太喜欢"
pos,给姑姑买的，屏幕大，续航久，蛮喜欢的，MIUI系统非常贴心，家里很多款小米手机了，用了前后加起来有十年了，支持国产，支持国货
pos,我是红米的老用户了，前后共买过4部红米，这次10A出来了，价格不贵，适合本人的要求，因此，昨晚下单今天下午就到了，非常快。这款机子外形美观，手感舒适，宽度适中，单手握着不费劲，更难得的是带后置指纹，这个已不多见了，屏幕划动很轻快，拍照效果一般，运行速度较快，特别是小米系统是我最喜欢的，比其他手机的系统要好。
pos,手机很不错，反应速度快，无卡顿，下载安装速度也挺快，手感也挺不错，老年用很不错，电池电量大，耐用。总体不错，信赖小米，一直支持小米。
pos,"屏幕很大，老人看着方便；
电池充足，两天不用充电；
系统简便，老年人上手快；
质量不错，小米手机挺好。"
pos,入手红米9A的最大因素就是价格便宜，同级别款手机基本很难做到千元以内，所以家中常备，以便不时之需，屯也屯得起，堪称良心机首选！精挑细选很久?，最后决定买这一款?，到货后果然没有让我失望，实物很漂亮?，做工很精细?，特别满意?
pos,"外形外观：给长辈那个，他们很喜欢！复合大众审美
屏幕音效：屏幕大气辨识度高！音乐和铃声处理的很好！
拍照效果：效果一般，不过这个价位也没有什么要求！视频聊天普通普通拍照满足日常生活
待机时间：很不错！轻度使用夜间开启省电模式很不错
运行速度：满足正常使用"
pos,选的是蓝色，是我喜欢的颜色，屏幕很大，开机后色彩鲜艳，操作流畅，也没有搭载很多莫名其妙的软件，拍照效果也完全满足需求，运行速度很快，待机时间长，没想到现在科技发展到这种程度了，这么好的手机居然不到600块，惊呆了，手机的性能确实很不错，良心之作，必须支持。
pos,"因为又办了一张电话卡，所以入了一台备用手机，在网站上看了看，就选择了红米9A。
红米的设计一如既往的简约大方，背部采用了水波纹设计，防滑防指纹，晴空蓝还是挺好看的，不准备装手机壳了。
护眼模式和大音量扬声器很好很强大，看视频舒服，非常适合刷个剧什么的，电池5000mAh的电池也很坚挺，足够日常使用。
64GB的内存足够大，系统也很流畅，MIUI系统的深色模式看起来也很舒服，总的来说是一台非常顺手好用的备机。"
pos,系统稳定，字体可以设置的适合老年人使用。买来给老妈用非常合适。说实话，这个手机还是非常适合老年人的，老年人毕竟不玩大型游戏之类的。
pos,这个手机真不错，对于给老人使用来说，性价比真的高，手机颜值也很高，运行速度很快，拍照也很清晰，尤其还有一块大容量电池，续航能力杠杠的，声音也非常大，屏幕尺寸很是令我惊艳，老妈拿上以后爱不释手，根本停不下来。好评
pos,"外形外观：外形简洁大方，使用手感很好
屏幕音效：屏幕很大，声音也够大适合老年人
拍照效果：拍照清晰，聚焦效果好
运行速度：使用速度快，使用起来很流畅，不卡
待机时间：待机时间长，可以用很久了"
pos,"外形外观：非常满意！屏幕大。。
屏幕音效：屏幕大，声音大，字体大，适合老年人
拍照效果：还可以，老年人够用了
运行速度：新手机，暂时没啥问题
待机时间：待机时间够长，老年人使用五天充一次电都行
其他特色：京东自营，品质保证，买的放心，送货上门，服务一流。"
pos,"外形外观：经典黑色的外观很耐看，磨砂手感，拿上手很有质感。
屏幕音效：音量挺大声的，还有系统字体也够大，适合长辈
运行速度：暂时觉得很快，毕竟新手机，用久了就不知道了。
拍照效果：拍照有点慢，照片很容易模糊"
pos,这是老公给老妈买的一款手机，这个手机屏很大，八英寸蓝色的颜值很高，老妈非常喜欢爱不释手字很大，适合老人容易上手非常好操作，值得推荐，小米这个品牌，不愧是大牌，支持
pos,"整体来说,看这个机器还是不错的,小米的品质的品牌呀,都摆在这里。用啊,流畅度,我使用了,新机器木匠感觉还是。非常,好的。嗯。使用,且还是蛮不错。性价比超高。好用。"
pos,"外形外观：相比现在的超大屏手机，这款手机拿在手里很舒服，实用性很好，适合家里的老人使用
拍照效果：摄像功能不错，满足日常使用的需求

待机时间：待机时间长，身材小巧，功能强大"
pos,国产处理器，整机主板上绝大多数零件都是联发科一整套方案解决，系统流畅。屏幕、音质、画质、甚至通话质量等功能都比较好。手机的做工和质量还保持大厂风范。手机的外表简洁、大气，整体做工也比较精细，特别是后盖上面的磨砂做的很漂亮；手机比较轻薄，拿在手里很舒服；屏幕很清晰，反应速度也比较快；功能齐全，音质很好；价格实惠，性价比很高。
pos,手机是给家里老人买的，手机自重轻，单手操作也方便，大容量电池续航能力强，图像清晰、音量打，价格实惠，性价比高，非常适合老人用。京东物流，超赞！
pos,在实体店看好的款式，外观简单大气，网上更优惠，而且物流也很快，包装很好，没有磨损的情况，屏幕音效很好，拍照效果一流，运行速度快，不卡顿，值得回购！
pos,手机颜值很高 价格便宜 性价比特别高 物美价廉 当老年机特别合适 字体大 声音洪亮 屏幕也适中 运行速度也可以 给个好评 希望你们越做越好
pos,"红米，质量高好的宝贝收到了，给妈妈买的，特别好用，之前就用的红米，质量各方面都很不错，这次果断又选择这个，真的是很实惠，特别推荐！
屏幕音效：好
拍照效果：好
运行速度：好"
pos,"外形外观：手机外观还可以。给老人用的不错，屏幕也很大
屏幕音效：声音很大，音质算还可以
拍照效果：拍照也很清楚。老人用足够了
运行速度：4+64配置。老人机已经可以了
待机时间：大电池容量，待机也很长"
pos,"外形外观：好看
屏幕音效：好听
拍照效果：好靓
运行速度：好卡
待机时间：好长
其他特色：便宜优惠
非常实惠耐用  果然是性价比之王的手机，无比的强大，备用机首选，真棒"
pos,"外形外观：不厚，我觉得很好，手感也不错，只有小米那么厚道了
屏幕音效：屏幕好看，对的起价格
拍照效果：可以的，够用
运行速度：可以，一分钱一分货，可以
待机时间：挺长的，反正，
其他特色：红米手机可以的，放心购买！"
pos,"外形外观：外观大气平整，握感好！
拍照效果：拍照像素高，拍得非常好，自带滤镜效果。
运行速度：由于是新机运行速度非常快，我也只是用来办公。价格低廉，很划算！
综合起来说一下。就是价格便宜又好用，很适合办公用。"
pos,刚收到货，马上试了一下，6.5 寸的大屏幕，手感很好，颜色是晴空蓝非常好看的颜色，来电清脆大声，拍照也是非常清晰，还带美颜功能，4G的运存已经足够日常使用，128G的内存可以放很多部的电影了，5000毫安的大电池，应该可以用个两天没问题。先好评，日后看看再追评
pos,"外形外观：还不错?
屏幕音效：还可以?
拍照效果：差不多?
运行速度：还行吧?
待机时间：长长长?
其他特色：性价比最高的老年机?????用着是真不错，?老人很喜欢??&hellip;&hellip;"
pos,高大上的感觉，屏幕大分辨率也很不销。很适合老年人使用，电池续航时间长，用了好几天了，两天充一次电就够了。对老人来说这款智能手机非常合适。
pos,"外形外观：很好看，很时尚，用起来很靓丽
屏幕音效：音效和屏幕用的都是顶级的，体验感满满。
拍照效果：像素很高，拍出来效果不错
运行速度：很快，用来嗖嗖的"
pos,"小米不愧为性价比之王，无论哪款基本都是很不错的，外观好看，速度也快，电池大。
适合老人使用"
pos,速度太快了，第一天买，第二天就收到了，我是买来做备用机的，外观设计不错，手机屏幕够大，看视频直播和适合，运行速度快不卡顿，拍照画面清晰，字体大小合适，音质效果不错，物美价廉，非常喜欢
pos,"外形外观：黑色非常耐看，大小也很合适
屏幕音效：屏幕还行，声音很大，不怕听不见铃声了
拍照效果：拍照也可以，日常用用够了
运行速度：运行很流畅，反应灵敏
待机时间：大电池容量，待机时间长，用个两天一点问题没有"
pos,外观非常漂亮，颜值非常高。屏幕清晰度高，非常清晰，音效非常立体，拍照效果很棒，像素绝对超级棒，运行速度非常强，大内存就是好，运行起来方便流畅。
pos,红米的这个手机很不错，外观漂亮，屏幕很大，音效好，播放视频和音乐声音很充足，拍照效果很好很清晰，照片也不容易模糊，内存64G很够用，手机运行速度很快一点儿也不卡，待机时间很长，喜欢！
pos,外形美观，大小合适，颜色好看给人眼前一亮的感觉，音质很好，拍照效果非常好很清晰，运行速度很快，待机时间很长，关键还物美价廉，杠杠滴，值得购买，强力推荐哦，喜欢的亲可以着手拍下。赞?赞?赞?赞?赞?赞?
pos,手机用了有几天了，很好用我们一家子的用的都是小米手机，充电快，反应敏捷，手机内存大，外观好看大气，像素清晰，在阳光下看的特别清晰，京东送货快，服务好，值得购买！
pos,"买的Redmi 9A 智能手机早就到手了，砂石黑，沉稳大气，3D曲面机身，水波纹设计，手感很舒适。
     这款手机一大亮度就是，5000mAh大容量电池，续航能力非常强，还有内置1300万摄像头，八核处理器，6GB+128GB大容量，6.53寸全面屏，低蓝光护眼屏，性价比很高?"
pos,手机性价比超高，屏幕很大、声音很大，非常适合老人，运行速度也不错，清晰度也很好，电池超级耐用，设计也非常大方好看，整体非常满意，唯一的遗憾就是一个订单里的洗发水和手机装在一起，让我和快递小哥一顿找呀，还以为落下了。毕竟是两个品类，建议还是分装比较好！
pos,手机非常好用，我买了好几部，不光我家里人使用，我还给我媳妇亲戚那边的老人使用。太智能的手机，老人也用的不是太顺手，功能越简单，待机时间长都是老人首选，9A都满足这个要求。好手机，值得信赖。
pos,好！很好！非常好！性价比高，美观大方，电池耐用，运行速度快。
pos,手机已经用了一段时间了。总体来说还行！我是用来当备用机的，对于这个价格来说，已经很便宜了。反应速度也挺快的。手感很好。拿在手上感觉没那么厚重。在家里给孩子玩，这样就不会拿我的手机去玩游戏了。也不用担心被乱扣费了！
pos,京东配送快，收到非常的满意。价格便宜实惠，很喜欢。内存大，运行很流畅，款式好看，拍照也很清断。用来当备用机，很合适。
pos,买给爸爸用的，很合适老人用，字体大容量够。转运流畅一点不卡，这款手机无论各方面都很棒。值得购买。
pos,"外形外观：买的蓝色很漂亮，屏幕水滴屏也还算可以
屏幕音效：水滴屏观感不错，素质作为入门机还不错，声音很大，适合老人用
拍照效果：拍照效果还不错，老人够用了
运行速度：6+128的规格，运行速度快，老人用着不会卡"
pos,"外形外观：朴实无华，落落大方
屏幕音效：音质细腻，屏幕色彩鲜艳亮丽
拍照效果：拍照清晰防轻微抖动
运行速度：手机运行速度很流畅，很快
待机时间：待机时间超长，线下感觉还是不错的，追加评论再试试"
pos,颜色非常漂亮，买给老爸的，很喜欢，摆脱了大多数老人机的黑色，性价比很高，满足日常使用没问题，音量大，字体大，运行速度快，操作容易上手，非常满意
pos,"电池续航10天没问题?,6.53大屏幕看视频非常震撼?,看电影电量能维持一整天?,而且还是全面屏?,晚上躺在被窝里舒服的很?,拍照像素也很高，自带的美颜功能非常实用?,手机扬声器也很棒?音质音量方面都很有保障?字体也很大，即使是老年人用也很实用的?,性价比很高"
pos,"外形外观：美观大方，简约时尚，握持舒适
屏幕音效：音效声音大，通话清晰无杂音
拍照效果：拍照效果不错，很清晰
运行速度：运行速度流畅，无卡顿
待机时间：待机时间长，一天足够用
其他特色：物流很快，很给力"
pos,大品牌值得信耐，外观大气时尚，给家里老人买的，在实体店看好的，京东下单，价格优惠些，昨天买今天就到了，屏幕音效好，拍照好看，运行速度快不卡顿，非常满意！
pos,买来作为备用机使用的，首先考虑的是价格要经济实惠机器耐用。作为一个备用机完全够用了，主要是电池够大特别耐用，平常用用的少的话3，4天一充都没问题。
pos,"外形外观：靓丽 美观大方
屏幕音效：音质好挺不错的。
拍照效果：拍摄效果也挺好千元机已经很不错了。
运行速度：运行速度也挺好，父母用挺不错。
待机时间：待机时间总体还可以，试了一下非常可以。"
pos,"外形外观：外观大方简单
屏幕音效：音质饱满浑厚，屏幕温和不伤眼
拍照效果：拍照清晰
运行速度：响应速度快，不卡顿
其他特色：这个价位很不错了，值得入手"
pos,"外形外观：外观特别好，我们家都是米粉，差不多十年的米粉了
屏幕音效：音效不错，给爸爸买的手机，够用了
拍照效果：拍照可以，老人用，够用
运行速度：速度可以，毕竟新机
待机时间：时间很长，电池大
其他特色：颜值**！！！"
pos,"外形外观：看着不错，摸着也很舒服，很轻薄
屏幕音效：屏幕很大，给外婆买的，字体可以调大，很适合老年人使用
拍照效果：拍照也可以
待机时间：待机时间特别久，电池容量大，三四天才需要充一次电"
pos,"屏幕音效：声音很大，适合老人使用。
拍照效果：能扫码，放心吧
待机时间：时间没得说，估计果子13也赢不了它
其他特色：超长待机，还在也就小米还在百元机里耕耘了，希望坚持。
运行速度：目前还不错。"
pos,"趁着双十一特价购买的，给家里老人用，性价比很高、一家人用的都是小米，哈哈哈，也算是米家了。
外形外观：外观很优雅，黑色很好看很百搭。
屏幕音效：屏幕很清晰，老人用字也能看清楚。
运行速度：运行速度很快，处理器很好。"
pos,非常满意的一次购物，屏幕效果不错，运行速度快，这个价位性价比很不错了！！手机是买给老妈用的，用了俩月了，感觉手机使用很方便，竖起刷脸解锁使用便利，老人不用频繁操作，还有老人专用屏幕信息一键放大，再也不怕眼花缭乱了！
pos,帮家里老人买的，手机屏幕很大，字体调大后不用带老花眼镜也看得很清楚，内存容量也不错，运行速度快，另外还有&ldquo;小爱&rdquo;可以呼叫帮忙查找软件或者拨打电话，特别适合老人，唯一不足的就是像素，太模糊了，好在老人家不喜欢拍照也倒无所谓，总之还是很满意的，希望耐用
pos,全新正品未激活，红色看着好喜欢。运行速度运行速度快，质量很好拍摄很清晰，音质也很好，非常不错，推荐给大家！按照商家给的三步验证是否正品，已经验证过了，是正品。用了几天，感觉非常棒啊，网速快，屏幕清晰，非常满意
pos,买来给小孩子上网课用的，还要拍图片上传作业。特别喜欢手机的蓝色外壳，屏幕也超级光滑，可以当镜子用了。拍照也还清晰，如下桂花图片就是用此手机拍的，我立马又在网上买了保护壳和屏幕保护膜。相信京东自营店，物流快，隔天到货。
pos,"很好，性价比超级高！作为备用机，不打游戏，刷刷视频没问题。
续航时间非常满意。"
pos,这个手机真的是太好用了，买了一台又一台，真的是太爱小米手机了呜呜呜，小米手机真的太棒了，这个手机完美运行吃鸡王者，等大型游戏，就是画质不太好，喜欢打游戏的记得冲冲冲
pos,"redmi9a一款十分建议给家里上了年纪或者小孩使用的一款机子。单纯在在价位上来讲，600元的定价可以说基本上同级别其他品牌摇摇欲坠。
再说性能，599的价格给你带来的感觉绝对不差于1千多两千多的产品。
屏幕大，miui的操作系统也容易上手。十分喜欢。"
pos,"外形外观：外形漂亮，大气，很大适合手大的。
屏幕音效：音效还不错！
拍照效果：拍照在这个价位来说算可以了。毕竟一分钱一分货。
运行速度：老人用着还行。
待机时间：新买的足够用。
其他特色：适合老人用。"
pos,"BX屏幕也大,有赠??品,这性价比真的是没谁?了。续航五天吧,吃鸡?不卡,质量有保障,经??济实惠。货真价实,宽??度用着顺手,还可以了?。包装很到位,一直也?挺满意,玩游戏不卡,?拍照也是非常清晰。给?父母用的,"
pos,外形外观：水滴屏符合主流审美。屏幕音效：喇叭功放很强。拍照效果：强于一般的百元机。运行速度：很流畅，~，~，@等老龄化毫无压力。待机时间：很赞，480的最强之处就是功耗控制的很好，给老人家用，续航可以两天一充。
pos,"外形外观：颜值高，手感好，大小合适
屏幕音效：大屏幕，音效效果很好，喜欢，
拍照效果：好看，
运行速度：速率高，不卡机
待机时间：待机时间长，
其他特色：价格合适，性价比高"
pos,"外形外观：很酷的呢，很喜欢
屏幕音效：声音大，很清晰
拍照效果：很好的一个
运行速度：还可以的不卡
待机时间：时间长，续航能力强
其他特色：挺优惠，性价比高的"
pos,速度比较快，非常的性价比很高也很划算，性价比划算，便宜了不少，价格实在，满意，客服的服务态度非常不错，经常性的买，质量应该没有问题吧！喜欢JD买电子产品满意！
pos,"手机非常棒，买来当备机的，试用了一下，速度快，不卡顿，屏幕清晰，存储充足，值得拥有!系统流畅。物美价廉!老爹很满意!王者荣耀还是有压力，只能开 流畅画质，不能开高帧率。... 如果非要打游戏的话也能无卡顿运行《王者荣耀》,使用低画面质量、低粒子质量、高分辨率,开启多线程和高帧率模式体验了一把。但是高配置的时候，有时会掉帧。运行完全够,就是画质不能开高。和平精英的话个人觉得就算了吧，玩的话应该是可以，但是应该不会特别流畅，只能开最低的画质吧。非常适合给家里的老人买一台，很多.爱学习的小初高中生也是非常，当个备用机也行。5000mAh的超大电量足够让你上一天的网课。"
pos,包装完好，配件齐全，运行流畅，通话清晰，可以设置为适合老人使用的环境，适合老人使用，母亲很快就学会了基本操作，非常高兴。
pos,手机质量很好，待机时间长，色彩饱和度不错，屏幕很大，分辨率很高，运行速度快，系统流畅，五星好评！
pos,待机时间长，拍照清晰特别好看，分辨率高，各方面都挺好的，值得大家入手，手机很好用，主要是手感很好，反应也非常的快，拍照效果很清晰，喜欢的抓紧入手吧，是正品，外观非常好
pos,"外形外观：外环超级好看，对于价格来说物超所值
拍照效果：拍照效果也不错，老人用足以
待机时间：待机时间很长，使用方便"
pos,"红米手机优秀。经常网购，总有大量的包裏
收，有很多的评语要写！但是，总是写评语
花掉了我大量的时间和精力！所以在一段时
间里，我总是不去评价或者随便写写！但
是.
我又总是觉得好像有点对不住那些辛苦工
作的卖家客服、仓管、老板。于是我写下了
一小段话，给我觉得能拿到我五星好评的卖家
的宝贝评价里面以示感谢和尊敬！宝贝是性
价比很高的，我每次都会先试用再评价的，虽
然宝贝不一定是最好的，但在同等的价位里面
绝对是表现最棒的。红米手机不错，已经收到
用了几天了，运行很流畅，品示也可以，看视
频这些很清晰，一般使用没问题。系统和华为
的基本一样，人脸识别快捷使用这些功能都
有。如果不是对打游戏这些有特别要求，这款
完全够了，觉得之前买的其他品牌同价位也没
比这个好多少。这次是给老年人换机用，下次
我自己也完全可以买个来用，真的够了，电池
还特别经用。还有这款颜色，很漂亮。总体满"
pos,给父母购买的手机，首先，这款手机非常大，字体也很大，屏幕很宽?颜色不错，购买的是一个套餐，膜和手机壳都含了，一次到位，性价比很好
pos,设计的很好看，拿在手里手感非常好，现在小米的做工越来越可以了，屏幕显示效果很不错，对比度很高，不刺眼，喇叭不管外放还是听筒音量都很大。适合老年人
pos,红米9A真香，让人惊喜的是，系统它内置的极简模式，对于大连用户来说很友好很友好，再加上MIUI 12的其他特性确实是一个亮点，5000毫安的电池用量配上这样一个处理器续航绝对没得说的，日常使用两天足够了。
pos,"外观设计好看，有特色颜值高，系统流畅，图像清晰
屏幕占比很高，满满的屏幕，握感很好，好舒服，电量大续航久，很喜欢，不错。"
pos,荣耀X30千元机的价格性价比很高，顶部和左右边框都比较狭窄，视觉上实现了更高的屏占比，背部设计的&ldquo;圆筒&rdquo;型镜头模组非常完美对称，而且荣耀X30采用了4800mAh电池和66W快充的组合，30分钟可充入81电量，作为一款千元机也不差！拍照采用的是4800万像素AI三摄满足基本拍照要求没问题！
pos,超薄手机，配置齐全，硬件一流，手感颜值真是棒极了，荣耀品牌我信赖！大赞！
pos,"运行特别流畅，眼镜也特别舒服，物流很快，物品完好无损，用起来很舒服，喜欢?
外形外观：颜色特别亮，很喜欢
拍照效果：像素特别好，很清晰"
pos,上一个手机用的就是荣耀的，价格实惠，打开看很靓丽，外观设计不错，手机手感很薄，画面流畅，清晰，极速充电，待机时间较长，很满意。
pos,顺畅超级超级美的配色，光线不一样的时候，会有不同的色彩和光泽，手感极好。用起来顺畅，充电快，唯一的遗憾就是没有耳机。京东次日达真的太方便了。妈妈很指喜欢！
pos,屏幕超大，清晰柔和。触摸灵敏度高，操作顺畅丝滑。电池容量大，充电超快，待机时间长。外观很大气，后置摄像头很抢眼，千元良心机！
pos,"外形外观：大方精美上档次，手感也很好，这个价位里的翘楚
屏幕音效：屏幕大，显示效果好，音效佳，听歌很棒
拍照效果：像素高，色彩好，拍照效果杠杠的
运行速度：CPU给力，内存大，运行速度贼流畅
待机时间：待机时间长，用的少一天都不用充电
其他特色：这个价位的5G手机里面性价比很高的了"
pos,"外形外观：屏幕很大，适合追求大屏的盆友，摄像头很炫酷。
拍照效果：像素清晰，能够满足日常拍照和视频需求。
待机时间：电量耐用，充电一次至少可以使用一天。"
pos,"外形外观：外观感觉还行，特别是后置矩阵相机比较有辨识度
屏幕音效：lcd护眼屏，老年人用真的友好，边框居然非常窄，确实可以
拍照效果：调教了很多年的镜头了，拍照扫码足够用
运行速度：系统还是很流畅的，加上高刷屏幕，就等时间来考验了
待机时间：大电池与快充真的很好"
